
# S-000000019030158 260524
G107_102_G	10	280524	06.14	2716.7140	0.0132	-1.12	2715.5916	27.541391	84.803986	294.1
G107_102_G	10	280524	06.15	2716.7130	0.0159	-1.12	2715.5911	27.541391	84.803986	294.1
G107_102_G	10	280524	06.16	2716.7123	0.0136	-1.12	2715.5906	27.541473	84.804024	298.5
G107_102_G	10	280524	06.17	2716.7119	0.0154	-1.12	2715.5911	27.541473	84.804024	298.5
G107_102_G	10	280524	06.18	2716.7114	0.0152	-1.12	2715.5918	27.541473	84.804024	298.5
G107_103_G	9	280524	06.41	2699.0934	0.0159	-1.10	2697.9903	27.471617	84.881386	324.9
G107_103_G	9	280524	06.42	2699.0918	0.0228	-1.10	2697.9895	27.471617	84.881386	324.9
G107_103_G	9	280524	06.43	2699.0931	0.0217	-1.10	2697.9908	27.471617	84.881386	324.9
G107_103_G	9	280524	06.44	2699.0928	0.0203	-1.10	2697.9909	27.471617	84.881386	324.9
G107_103_G	9	280524	06.45	2699.0938	0.0224	-1.10	2697.9921	27.471617	84.881386	324.9
G107_105_G	8	280524	07.04	2693.4011	0.0160	-1.09	2692.3125	27.455021	84.959259	290.1
G107_105_G	8	280524	07.05	2693.4009	0.0155	-1.09	2692.3131	27.455021	84.959259	290.1
G107_105_G	8	280524	07.06	2693.3997	0.0190	-1.09	2692.3122	27.455265	84.959259	306.8
G107_105_G	8	280524	07.07	2693.4005	0.0145	-1.09	2692.3127	27.455179	84.959221	312.7
G107_105_G	8	280524	07.08	2693.3997	0.0243	-1.09	2692.3126	27.455179	84.959221	312.7
G108_100_G	2	280524	07.28	2682.8384	0.0183	-1.07	2681.7661	27.434179	85.038086	437.9
G108_100_G	2	280524	07.29	2682.8368	0.0127	-1.07	2681.7638	27.434179	85.038086	437.9
G108_100_G	2	280524	07.30	2682.8380	0.0211	-1.07	2681.7658	27.434179	85.038086	437.9
G108_100_G	2	280524	07.31	2682.8387	0.0122	-1.07	2681.7662	27.434179	85.038086	437.9
G108_100_G	2	280524	07.32	2682.8370	0.0137	-1.07	2681.7644	27.434179	85.038086	437.9

# S-000000019030158 280524
G100_101_G	12	280524	11.21	2731.3426	0.0396	-1.05	2730.2903	27.645390	84.494156	170.5
G100_101_G	12	280524	11.22	2731.3424	0.0166	-1.05	2730.2895	27.645390	84.494156	170.5
G100_101_G	12	280524	11.23	2731.3440	0.0140	-1.05	2730.2897	27.645390	84.494156	170.5
G100_101_G	12	280524	11.24	2731.3449	0.0165	-1.06	2730.2888	27.645390	84.494156	170.5
G100_101_G	12	280524	11.25	2731.3458	0.0161	-1.06	2730.2888	27.645390	84.494156	170.5
G100_100_G	13	280524	11.58	2733.4146	0.0182	-1.07	2732.3426	27.579414	84.475410	178.0
G100_100_G	13	280524	11.59	2733.4136	0.2421	-1.07	2732.3405	27.579414	84.475410	178.0
G100_100_G	13	280524	12.00	2733.4168	0.1042	-1.08	2732.3417	27.579414	84.475410	178.0
G100_100_G	13	280524	12.01	2733.4181	0.0672	-1.08	2732.3410	27.579414	84.475410	178.0
G100_100_G	13	280524	12.02	2733.4182	0.0438	-1.08	2732.3395	27.579414	84.475410	178.0
G101_100_G	14	280524	12.37	2725.2835	0.0296	-1.10	2724.1824	27.574789	84.570198	170.8
G101_100_G	14	280524	12.38	2725.2843	0.0261	-1.10	2724.1825	27.574789	84.570198	170.8
G101_100_G	14	280524	12.39	2725.2866	0.0249	-1.10	2724.1842	27.574789	84.570198	170.8
G101_100_G	14	280524	12.40	2725.2891	0.0224	-1.10	2724.1863	27.574789	84.570198	170.8
G101_100_G	14	280524	12.41	2725.2890	0.0263	-1.11	2724.1840	27.574789	84.570198	170.8
G100_100_G	13	280524	13.24	2733.4828	0.0213	-1.13	2732.3518	27.579363	84.475410	160.2
G100_100_G	13	280524	13.25	2733.4817	0.0155	-1.13	2732.3495	27.579363	84.475410	160.2
G100_100_G	13	280524	13.26	2733.4844	0.0194	-1.13	2732.3504	27.579363	84.475410	160.2
G100_100_G	13	280524	13.27	2733.4870	0.0157	-1.14	2732.3515	27.579363	84.475410	160.2
G100_100_G	13	280524	13.28	2733.4886	0.0293	-1.14	2732.3523	27.579363	84.475410	160.2
G100_101_G	12	280524	13.59	2731.4460	0.0349	-1.16	2730.2878	27.645384	84.494286	180.0
G100_101_G	12	280524	14.00	2731.4484	0.0179	-1.16	2730.2894	27.645384	84.494286	180.0
G100_101_G	12	280524	14.01	2731.4501	0.0154	-1.16	2730.2895	27.645384	84.494286	180.0
G100_101_G	12	280524	14.02	2731.4522	0.0292	-1.16	2730.2903	27.645384	84.494286	180.0
G100_101_G	12	280524	14.03	2731.4534	0.0394	-1.16	2730.2916	27.645384	84.494286	180.0

# S-000000019030158 290524
G100_101_G	12	290524	02.27	2731.4986	0.0129	-1.22	2730.2801	27.645313	84.494133	180.7
G100_101_G	12	290524	02.28	2731.4970	0.0142	-1.22	2730.2779	27.645399	84.494156	181.8
G100_101_G	12	290524	02.29	2731.4958	0.0126	-1.22	2730.2755	27.645399	84.494156	181.8
G100_101_G	12	290524	02.30	2731.4949	0.0191	-1.22	2730.2746	27.645399	84.494156	181.8
G100_101_G	12	290524	02.31	2731.4952	0.0131	-1.22	2730.2758	27.645399	84.494156	181.8
G106_100_G	15	290524	03.57	2739.2237	0.0580	-1.21	2738.0103	27.500492	84.262009	157.5
G106_100_G	15	290524	03.58	2739.2219	0.0207	-1.21	2738.0084	27.500492	84.262009	157.5
G106_100_G	15	290524	03.59	2739.2191	0.0212	-1.21	2738.0058	27.500492	84.262009	157.5
G106_100_G	15	290524	04.00	2739.2176	0.0231	-1.21	2738.0048	27.500492	84.262009	157.5
G106_100_G	15	290524	04.01	2739.2172	0.0202	-1.21	2738.0054	27.500492	84.262009	157.5
G106_101_G	16	290524	04.45	2730.8609	0.0321	-1.20	2729.6632	27.446028	84.315285	161.0
G106_101_G	16	290524	04.46	2730.8584	0.0215	-1.20	2729.6609	27.446028	84.315285	161.0
G106_101_G	16	290524	04.47	2730.8577	0.0201	-1.20	2729.6607	27.446028	84.315285	161.0
G106_101_G	16	290524	04.48	2730.8566	0.0237	-1.20	2729.6604	27.446028	84.315285	161.0
